"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"2935","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Conventional",95,23,2.91723795910032e-05,1632.33830632752
"2936","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Investigative",0,23,2.91723795910032e-05,1632.33830632752
"2937","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Social",28,23,2.91723795910032e-05,1632.33830632752
"2938","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Artistic",6,23,2.91723795910032e-05,1632.33830632752
"2939","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Realistic",28,23,2.91723795910032e-05,1632.33830632752
"2940","41-2011.00 - Cashiers","https://www.onetonline.org/link/details/41-2011.00","Marketing","Professional Sales","41-2011.00","Cashiers",20180,"Enterprising",56,23,2.91723795910032e-05,1632.33830632752
"2941","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Realistic",39,21,2.94628914881706e-05,10154.0371783247
"2942","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Social",17,21,2.94628914881706e-05,10154.0371783247
"2943","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Investigative",0,21,2.94628914881706e-05,10154.0371783247
"2944","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Artistic",0,21,2.94628914881706e-05,10154.0371783247
"2945","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Conventional",95,21,2.94628914881706e-05,10154.0371783247
"2946","41-2012.00 - Gaming Change Persons and Booth Cashiers","https://www.onetonline.org/link/details/41-2012.00","Hospitality & Tourism","Recreation, Amusements & Attractions","41-2012.00","Gaming Change Persons and Booth Cashiers",23780,"Enterprising",61,21,2.94628914881706e-05,10154.0371783247
"2947","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Conventional",78,22,2.92902961248938e-05,1356.65747356421
"2948","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Enterprising",67,22,2.92902961248938e-05,1356.65747356421
"2949","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Social",28,22,2.92902961248938e-05,1356.65747356421
"2950","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Investigative",0,22,2.92902961248938e-05,1356.65747356421
"2951","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Artistic",6,22,2.92902961248938e-05,1356.65747356421
"2952","41-2021.00 - Counter and Rental Clerks","https://www.onetonline.org/link/details/41-2021.00","Marketing","Professional Sales","41-2021.00","Counter and Rental Clerks",25550,"Realistic",22,22,2.92902961248938e-05,1356.65747356421
"2953","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Investigative",6,20,2.93315343325609e-05,8901.88616891146
"2954","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Social",33,20,2.93315343325609e-05,8901.88616891146
"2955","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Enterprising",95,20,2.93315343325609e-05,8901.88616891146
"2956","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Realistic",50,20,2.93315343325609e-05,8901.88616891146
"2957","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Artistic",0,20,2.93315343325609e-05,8901.88616891146
"2958","41-2022.00 - Parts Salespersons","https://www.onetonline.org/link/details/41-2022.00","Marketing","Professional Sales","41-2022.00","Parts Salespersons",29780,"Conventional",83,20,2.93315343325609e-05,8901.88616891146
"2959","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Artistic",11,23,2.94872172913042e-05,15968.9233938567
"2960","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Realistic",28,23,2.94872172913042e-05,15968.9233938567
"2961","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Conventional",50,23,2.94872172913042e-05,15968.9233938567
"2962","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Enterprising",100,23,2.94872172913042e-05,15968.9233938567
"2963","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Investigative",0,23,2.94872172913042e-05,15968.9233938567
"2964","41-2031.00 - Retail Salespersons","https://www.onetonline.org/link/details/41-2031.00","Marketing","Professional Sales","41-2031.00","Retail Salespersons",22680,"Social",39,23,2.94872172913042e-05,15968.9233938567
"2965","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Realistic",0,19,2.88958881151212e-05,636.69678154193
"2966","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Conventional",61,19,2.88958881151212e-05,636.69678154193
"2967","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Enterprising",100,19,2.88958881151212e-05,636.69678154193
"2968","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Artistic",56,19,2.88958881151212e-05,636.69678154193
"2969","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Social",22,19,2.88958881151212e-05,636.69678154193
"2970","41-3011.00 - Advertising Sales Agents","https://www.onetonline.org/link/details/41-3011.00","Marketing","Professional Sales","41-3011.00","Advertising Sales Agents",50380,"Investigative",17,19,2.88958881151212e-05,636.69678154193
"2971","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Artistic",6,35,2.89737497826969e-05,4221.61768490071
"2972","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Conventional",72,35,2.89737497826969e-05,4221.61768490071
"2973","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Enterprising",100,35,2.89737497826969e-05,4221.61768490071
"2974","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Realistic",22,35,2.89737497826969e-05,4221.61768490071
"2975","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Investigative",11,35,2.89737497826969e-05,4221.61768490071
"2976","41-3021.00 - Insurance Sales Agents","https://www.onetonline.org/link/details/41-3021.00","Finance","Insurance","41-3021.00","Insurance Sales Agents",49990,"Social",45,35,2.89737497826969e-05,4221.61768490071
"2977","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Enterprising",100,24,2.87811195855519e-05,1616.33004831426
"2978","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Artistic",6,24,2.87811195855519e-05,1616.33004831426
"2979","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Conventional",78,24,2.87811195855519e-05,1616.33004831426
"2980","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Social",39,24,2.87811195855519e-05,1616.33004831426
"2981","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Realistic",6,24,2.87811195855519e-05,1616.33004831426
"2982","41-3031.01 - Sales Agents, Securities and Commodities","https://www.onetonline.org/link/details/41-3031.01","Finance","Securities & Investments","41-3031.01","Sales Agents, Securities and Commodities",67310,"Investigative",22,24,2.87811195855519e-05,1616.33004831426
"2983","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Investigative",17,27,2.89092538521581e-05,1706.37852368412
"2984","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Conventional",56,27,2.89092538521581e-05,1706.37852368412
"2985","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Social",33,27,2.89092538521581e-05,1706.37852368412
"2986","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Enterprising",100,27,2.89092538521581e-05,1706.37852368412
"2987","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Realistic",0,27,2.89092538521581e-05,1706.37852368412
"2988","41-3031.02 - Sales Agents, Financial Services","https://www.onetonline.org/link/details/41-3031.02","Finance","Securities & Investments","41-3031.02","Sales Agents, Financial Services",67310,"Artistic",17,27,2.89092538521581e-05,1706.37852368412
"2989","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Conventional",78,20,2.90216791943582e-05,827.685872518197
"2990","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Investigative",6,20,2.90216791943582e-05,827.685872518197
"2991","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Realistic",22,20,2.90216791943582e-05,827.685872518197
"2992","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Enterprising",100,20,2.90216791943582e-05,827.685872518197
"2993","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Social",45,20,2.90216791943582e-05,827.685872518197
"2994","41-3041.00 - Travel Agents","https://www.onetonline.org/link/details/41-3041.00","Hospitality & Tourism","Travel & Tourism","41-3041.00","Travel Agents",36460,"Artistic",28,20,2.90216791943582e-05,827.685872518197
"2995","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Social",28,18,2.90242061879608e-05,2467.44947015237
"2996","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Artistic",11,18,2.90242061879608e-05,2467.44947015237
"2997","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Conventional",72,18,2.90242061879608e-05,2467.44947015237
"2998","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Realistic",39,18,2.90242061879608e-05,2467.44947015237
"2999","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Investigative",39,18,2.90242061879608e-05,2467.44947015237
"3000","41-4011.00 - Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","https://www.onetonline.org/link/details/41-4011.00","Marketing","Professional Sales","41-4011.00","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",78980,"Enterprising",100,18,2.90242061879608e-05,2467.44947015237
"3001","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Realistic",45,19,2.91324360543029e-05,2981.32674438788
"3002","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Enterprising",83,19,2.91324360543029e-05,2981.32674438788
"3003","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Social",33,19,2.91324360543029e-05,2981.32674438788
"3004","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Conventional",89,19,2.91324360543029e-05,2981.32674438788
"3005","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Artistic",0,19,2.91324360543029e-05,2981.32674438788
"3006","41-4012.00 - Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","https://www.onetonline.org/link/details/41-4012.00","Marketing","Professional Sales","41-4012.00","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",57140,"Investigative",17,19,2.91324360543029e-05,2981.32674438788
"3007","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Conventional",67,18,2.93884268375114e-05,4314.36059903238
"3008","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Social",28,18,2.93884268375114e-05,4314.36059903238
"3009","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Investigative",0,18,2.93884268375114e-05,4314.36059903238
"3010","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Realistic",45,18,2.93884268375114e-05,4314.36059903238
"3011","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Artistic",17,18,2.93884268375114e-05,4314.36059903238
"3012","41-9011.00 - Demonstrators and Product Promoters","https://www.onetonline.org/link/details/41-9011.00","Marketing","Professional Sales","41-9011.00","Demonstrators and Product Promoters",25610,"Enterprising",100,18,2.93884268375114e-05,4314.36059903238
"3013","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Artistic",89,10,3.41962178983005e-05,0
"3014","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Conventional",28,10,3.41962178983005e-05,0
"3015","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Enterprising",72,10,3.41962178983005e-05,0
"3016","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Investigative",0,10,3.41962178983005e-05,0
"3017","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Social",6,10,3.41962178983005e-05,0
"3018","41-9012.00 - Models","https://www.onetonline.org/link/details/41-9012.00","Marketing","Merchandising","41-9012.00","Models",21870,"Realistic",61,10,3.41962178983005e-05,0
"3019","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Enterprising",100,17,2.91519692155205e-05,2303.84674851395
"3020","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Investigative",0,17,2.91519692155205e-05,2303.84674851395
"3021","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Conventional",78,17,2.91519692155205e-05,2303.84674851395
"3022","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Social",39,17,2.91519692155205e-05,2303.84674851395
"3023","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Realistic",39,17,2.91519692155205e-05,2303.84674851395
"3024","41-9021.00 - Real Estate Brokers","https://www.onetonline.org/link/details/41-9021.00","Marketing","Professional Sales","41-9021.00","Real Estate Brokers",56790,"Artistic",6,17,2.91519692155205e-05,2303.84674851395
"3025","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Investigative",6,22,2.91596197585583e-05,1898.02770365471
"3026","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Conventional",72,22,2.91596197585583e-05,1898.02770365471
"3027","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Artistic",11,22,2.91596197585583e-05,1898.02770365471
"3028","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Social",45,22,2.91596197585583e-05,1898.02770365471
"3029","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Realistic",39,22,2.91596197585583e-05,1898.02770365471
"3030","41-9022.00 - Real Estate Sales Agents","https://www.onetonline.org/link/details/41-9022.00","Marketing","Professional Sales","41-9022.00","Real Estate Sales Agents",44090,"Enterprising",100,22,2.91596197585583e-05,1898.02770365471
"3031","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Social",22,17,2.95307562826684e-05,5267.54083828124
"3032","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Artistic",17,17,2.95307562826684e-05,5267.54083828124
"3033","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Conventional",33,17,2.95307562826684e-05,5267.54083828124
"3034","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Investigative",50,17,2.95307562826684e-05,5267.54083828124
"3035","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Realistic",67,17,2.95307562826684e-05,5267.54083828124
"3036","41-9031.00 - Sales Engineers","https://www.onetonline.org/link/details/41-9031.00","Marketing","Professional Sales","41-9031.00","Sales Engineers",1e+05,"Enterprising",100,17,2.95307562826684e-05,5267.54083828124
"3037","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Enterprising",100,11,3.23321154903165e-05,24.725803604502
"3038","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Conventional",78,11,3.23321154903165e-05,24.725803604502
"3039","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Investigative",0,11,3.23321154903165e-05,24.725803604502
"3040","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Realistic",39,11,3.23321154903165e-05,24.725803604502
"3041","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Social",22,11,3.23321154903165e-05,24.725803604502
"3042","41-9041.00 - Telemarketers","https://www.onetonline.org/link/details/41-9041.00","Marketing","Professional Sales","41-9041.00","Telemarketers",24300,"Artistic",6,11,3.23321154903165e-05,24.725803604502
"3043","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Enterprising",100,12,3.26893530777026e-05,415.135934545806
"3044","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Artistic",22,12,3.26893530777026e-05,415.135934545806
"3045","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Investigative",0,12,3.26893530777026e-05,415.135934545806
"3046","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Social",33,12,3.26893530777026e-05,415.135934545806
"3047","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Realistic",33,12,3.26893530777026e-05,415.135934545806
"3048","41-9091.00 - Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","https://www.onetonline.org/link/details/41-9091.00","Marketing","Professional Sales","41-9091.00","Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",24330,"Conventional",61,12,3.26893530777026e-05,415.135934545806
"3049","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Realistic",11,24,2.88483729517655e-05,7527.8634091734
"3050","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Artistic",11,24,2.88483729517655e-05,7527.8634091734
"3051","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Social",56,24,2.88483729517655e-05,7527.8634091734
"3052","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Conventional",78,24,2.88483729517655e-05,7527.8634091734
"3053","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Investigative",6,24,2.88483729517655e-05,7527.8634091734
"3054","43-1011.00 - First-Line Supervisors of Office and Administrative Support Workers","https://www.onetonline.org/link/details/43-1011.00","Business Management & Administration","Administrative Support","43-1011.00","First-Line Supervisors of Office and Administrative Support Workers",54340,"Enterprising",95,24,2.88483729517655e-05,7527.8634091734
"3055","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Social",45,19,2.87678720405052e-05,704.408664738546
"3056","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Artistic",0,19,2.87678720405052e-05,704.408664738546
